IMDb ID,Title,Year,Rating,Votes,Genre,Description,Country,Director,Writers,URL,titleType,startYear,runtimeMinutes
tt0004276,The Lust of the Red Man,1914.0,,,"Drama,Short,Western","A picture in four reels that shows the Indian as he really is. We have seen no other offering that was closely like it and do not feel any too certain as to how it will go with the general spectator. It is much better than the average Indian picture, but is brutal and may offend very sensitive folks. There have been others pictures of Indian brutality, but here, although Uncle Sam's soldiers come to the rescue in time to save husband and wife, these have lost everything and almost their faith in God. The picture gives four reels without a touch of romance; there was none to give. The author is Dot Farley who plays the leading woman's role well. The director is G.P. Hamilton. The acting is fair although the leading man is a bit stagy and unconvincing. The photography is clear. - The Moving Picture World, June 27, 1914",United States,Gilbert P. Hamilton,Dot Farley,https://www.imdb.com/title/tt0004276/,short,1914,
tt0004277,Mabel at the Wheel,1914.0,5.6,1.1K,"Comedy,Short",The motorcycle in the opening scene is a Thor Motorcycle Model M Type IV.,United States,Mabel Normand,Charles Chaplin,https://www.imdb.com/title/tt0004277/,short,1914,23
tt0004278,Mabel's Bear Escape,1914.0,,,"Comedy,Short","This is truly a scream; no ordinary human being could help laughing over it, and especially over Mabel Normand's being chased by a very lively bear. It is the best picture of its kind we remember, and the two half-grown bear cubs that are used in it are the funniest animals we have seen. Here is a very desirable laugh maker. - The Moving Picture World, February 7, 1914",United States,George Nichols,,https://www.imdb.com/title/tt0004278/,short,1914,
tt0004279,Mabel's Blunder,1914.0,5.6,476,"Comedy,Short","Mabel's Blunder ( 1914 ) was selected for preservation in the United States National Film Registry by the Library of Congress as being ""culturally, historically, or aesthetically significant"".",United States,Mabel Normand,Mabel Normand,https://www.imdb.com/title/tt0004279/,short,1914,13
tt0004280,Mabel's Busy Day,1914.0,5.4,1.1K,"Comedy,Short","This film is among the 34 short films included in the ""Chaplin at Keystone"" DVD collection.",United States,Mack Sennett,Charles Chaplin,https://www.imdb.com/title/tt0004280/,short,1914,10
tt0004281,Mabel's Latest Prank,1914.0,,,"Comedy,Short","Mabel meets a masher in the park while en route to get a position as maid. Later she finds the man was the husband of her new mistress. There is an exciting chase scene, and the picture winds up with everyone in the lake. The photography in this is good, and it follows the lines of former nonsensical offerings. - The Moving Picture World, September 19, 1914",United States,Mack Sennett,,https://www.imdb.com/title/tt0004281/,short,1914,
tt0004282,Mabel's Married Life,1914.0,5.6,1.5K,"Comedy,Short","This film is among the 34 short films included in the ""Chaplin at Keystone"" DVD collection.",United States,Mack Sennett,Charles Chaplin,https://www.imdb.com/title/tt0004282/,short,1914,17
tt0004283,Mabel's New Job,1914.0,,,"Comedy,Short","A two-reeler full of the lively and breezy quality of this studio's usual output. All of it is laughable, if not new, and Mabel Normand is as comical as usual, which means that there is a good deal of real fun in it; she is better far than any other player in it. At the ending episode of the second reel, when the cops get busy and things begin to happen, the picture becomes truly laughable. Of course, it is not elegant, this rough and tumble business. - The Moving Picture World, August 15, 1914",United States,Mack Sennett,,https://www.imdb.com/title/tt0004283/,short,1914,
tt0004284,Mabel's Strange Predicament,1914.0,5.6,2.1K,"Comedy,Short","Banned by Swedish censors, who found it ""brutalising"" because of the amorous scenes.",United States,Mabel Normand,Charles Chaplin,https://www.imdb.com/title/tt0004284/,short,1914,17
tt0004285,A Madonna of the Poor,1914.0,,,"Drama,Short","A two-reel number in which a young artist employs a pretty little Italian woman to act as his model. Muriel Ostriche plays this latter part. The artist tries to make love to her despite the fact that she has a husband and child. She repulses him, but the husband, who is out of a job, sells her to the artist for money. Later he remembers the child and sends the artist away, throwing the money after him. There is a sordid note in the husband's deal with the artist and his repentance does not seem very convincing to the observer. The subject matter in this is not of the best, though the characterizations are good. - The Moving Picture World, November 7, 1914",United States,Carroll Fleming,Carroll Fleming,https://www.imdb.com/title/tt0004285/,short,1914,
tt0004286,The Magic Cloak,1914.0,5.2,370,"Adventure,Family,Fantasy","The L. Frank Baum source novel, ""Queen Zixi of Ix or The Story of the Magic Cloak"", was first published as a magazine serial in 1904 and 1905.",United States,J. Farrell MacDonald,,https://www.imdb.com/title/tt0004286/,short,1914,38
tt0004287,The Maid from Sweden,1914.0,,,"Comedy,Short","There is very little that is new or truly funny (unless the fat cook's dance above while the plaster falls in the room below is funny) in this farce. It will please those who have seen very few or no pictures, but here on Broadway it made hardly any laughter while we watched it. There is clever acting in it and none will deny that the ending joke gets over, is really funny. Jane Lennox is the author and is was produced by Lee Beggs. - The Moving Picture World, June 27, 1914",United States,Lee Beggs,Jane Lennox,https://www.imdb.com/title/tt0004287/,short,1914,10
tt0004288,Making a Living,1914.0,5.5,2.4K,"Comedy,Short",Film debut of Charles Chaplin. NOTE: One of the few films in those early years in which he does not play the Tramp.,United States,Henry Lehrman,Reed Heustis,https://www.imdb.com/title/tt0004288/,short,1914,11
tt0004289,The Making of Bobby Burnit,1914.0,,,"Drama,Short",The Making of Bobby Burnit (1914) is considered a lost silent film.,United States,Oscar Apfel,George Randolph Chester,https://www.imdb.com/title/tt0004289/,short,1914,40
tt0004290,La malquerida,1914.0,,,,Version of Passion Flower (1921),Spain,Ricardo de Baños,Ricardo de Baños,https://www.imdb.com/title/tt0004290/,movie,1914,
tt0004291,The Man Who Could Not Lose,1914.0,6.7,17,Drama,"Once thought to be a lost film, 5 reels survive at the Gosfilmofond of Russia , Moscow.",United States,Carlyle Blackwell,Richard Harding Davis,https://www.imdb.com/title/tt0004291/,movie,1914,
tt0004292,The Man Who Disappeared,1914.0,,,Thriller,The individual chapter titles and corresponding release dates (first and third Tuesdays of each month) are as follows: #1: The Black Mask (7 April 1914); #2: A Hunted Animal (21 April 1914); #3: The Double Cross (5 May 1914); #4: The Light on the Wall (19 May 1914); #5: With His Hands (2 June 1914); #6: The Gap (16 June 1914); #7: Face to Face (7 July 1914); #8: A Matter of Minutes (21 July 1914); #9: The Living Dead (4 August 1914); #10: By the Aid of a Film (18 August 1914).,United States,Charles Brabin,Richard Washburn Child,https://www.imdb.com/title/tt0004292/,movie,1914,
tt0004293,The Man Within,1914.0,,,"Drama,Short,Western","The plot of this Western story is rather too obvious to hold the attention strongly. The idea in it is old, but it is well handled by a competent cast, including Wallace Reid and Dorothy Davenport. Reid is an outlaw who gives himself up in order that the girl and her father may claim the reward and pay off the missing money. - The Moving Picture World, May 23, 1914",United States,Wallace Reid,Ida May Park,https://www.imdb.com/title/tt0004293/,short,1914,
tt0004294,The Man from Home,1914.0,6.6,26,Drama,Version of The Man from Home (1922),United States,Cecil B. DeMille,Cecil B. DeMille,https://www.imdb.com/title/tt0004294/,movie,1914,
tt0004295,The Man from Mexico,1914.0,8.2,43,Comedy,The Man from Mexico ( 1914 ) is a lost silent film.,United States,Thomas N. Heffron,H.A. DuSouchet,https://www.imdb.com/title/tt0004295/,movie,1914,
tt0004296,The Man from the East,1914.0,,,"Short,Western","A western drama, written and Produced by Tom Mix, who features himself in the title role. It is about the average western release, and Mr. Mix does his usual thrilling stunts and it all ends happily. It can be recommended as a pleasing westerner. - The Moving Picture World, January 2, 1915",United States,Tom Mix,Tom Mix,https://www.imdb.com/title/tt0004296/,short,1914,10
tt0004297,The Man in the Dark,1914.0,,,"Drama,Short","John H. Collins is the author of this out-of-the-ordinary picture play, which he has directed. The part of Silver Joe as rendered by Frank McGlynn is an exceptional piece of pantomimic work, especially where he is telling his life story as a human derelict, to his companions of the same strata, and which is depicted on the screen in continuous scenes, as he relates it. There are more than ordinary thrilling incidents engrafted in this story, and the acting of the entire cast is deserving of mention. A splendid release. - The Moving Picture World, November 7, 1914",United States,John H. Collins,,https://www.imdb.com/title/tt0004297/,short,1914,
tt0004298,The Man in the Street,1914.0,,,"Drama,Short","A three-reel number taken from a novel by Mary Imlay Taylor. It has for its theme the theft of a play from a starving man, and is very much like a two reel number entitled ""The Sword of Damocles,"" put out by the Pathe company, as we recall it. The story is a gripping one and well-pictured and nicely handled. Marc McDermott is strong as the real playwright and Duncan McRae and Gertrude McCoy play the remaining leads. Except for the fact that the idea is quite familiar to many observers this is an offering of unusual strength. - The Moving Picture World, July 11, 1914",United States,Charles Brabin,Mary Imlay Taylor,https://www.imdb.com/title/tt0004298/,short,1914,
tt0004299,The Man o' War's Man,1914.0,,,Drama,,United States,Thomas E. Shea,Eugene Thomas,https://www.imdb.com/title/tt0004299/,movie,1914,
tt0004300,The Man of Destiny,1914.0,,,"Drama,Short","An unusually interesting picture of Napoleon by Preston Kendall. It makes quite a distinct impression and is the kind of offering that will be remembered. Charles Sutton plays the man of destiny, and at times seems quite like Napoleon. Marc MacDermott plays an aristocrat who becomes poor. Mary Fuller has a short role. It was put on by Walter Edwin and is in many ways a graceful production. Certainly it is a good offering. - The Moving Picture World, February 21, 1914",United States,Walter Edwin,Preston Kendall,https://www.imdb.com/title/tt0004300/,short,1914,
tt0004301,Man of the Hour,1914.0,6.0,16,Drama,"This picture is a photo dramatization of the famous play by George Broadhurst dealing with modern political corruption, and is the fourth of the William A. Brady features to be released by the World Film Corporation. That it will meet with the success of its original on the legitimate stage there can hardly be any doubt. Not only is the picture story equally forcible and true to life as the stage version, but the picture allows of many little bits of characterization and detail, necessarily omitted before the footlights, that greatly enhance the human heart interest of the story and bring before us most vividly the reality of the characters as human beings. The actors from Robert Warwick, who created the part and plays the central character in both play and photodrama, down to the sneak thief, butlers, aldermen and other supers, have made the most of their opportunity in a very intelligent and gratifying way and except on rare occasions make us forget that they are actors and actresses. Especially good are Ned Burton as the corrupt political boss, Eric Mayne as the unscrupulous financier and false friend, Alec B. Francis as the trusting and ruined father of the ""man of the hour,"" and Belle Adair as the heroine. Mention should also be made of the two western characters: Chester Barrett as the hero's ""pal"" and Thomas Jackson as the sheriff. The exteriors are very well chosen and some of them are extremely beautiful. The interiors are also noteworthy for their fidelity to the atmosphere and tone of the story and especially remarkable are the convention hall where the man of the hour makes his campaign speech and the council room of the board of aldermen where the fight on the franchise bill is played. Political plays as a rule have on the screen a farcical element due to the fact that the settings in which they are played are manifestly unreal. The undoubted genuineness of the settings in ""The Man of the Hour"" eliminate this element and force home to the spectator in a most telling way the reality of what is being enacted. - Moving Picture World, October 24, 1914",United States,Maurice Tourneur,George Broadhurst,https://www.imdb.com/title/tt0004301/,movie,1914,50
